n;Bn;Un;Cn;Dn;Dn-Cn
91000;4995;33341;954353;1246436;292083
91000;3272;33386;1021227;1199831;178604
91000;2348;33491;1111319;1277308;165989
91000;3976;33506;999441;1348279;348838
91000;2979;33583;1132216;1176446;44230
91000;2191;33380;893206;1280625;387419
91000;1524;33682;998380;1161574;163194
91000;3680;33483;1324360;1325696;1336
91000;2802;33554;971631;1225773;254142
91000;4139;33498;1039632;1185444;145812
91000;5096;33417;1090742;1226211;135469
91000;3034;33487;1049688;1426820;377132
91000;4398;33408;1026069;1283073;257004
91000;2961;33327;1105675;1258484;152809
91000;821;33317;1134184;1253064;118880
91000;2366;33507;1210554;1344261;133707
91000;3060;33414;1044912;1216614;171702
92000;828;33890;1032219;1224531;192312
92000;3259;33781;1336037;1464485;128448
92000;3856;33856;1199694;1243890;44196
92000;2866;33840;1177098;1363743;186645
92000;4606;33904;969641;1276483;306842
92000;2861;33834;1083543;1297620;214077
92000;3927;33859;951920;1424959;473039
92000;2257;33867;999523;1208627;209104
92000;3800;33730;946175;1129137;182962
92000;1023;33996;1194904;1374936;180032
92000;5839;33821;1079825;1192697;112872
92000;4289;33985;1051538;1379088;327550
92000;1742;33952;1109322;1424095;314773
92000;4392;33914;1154080;1488497;334417
92000;1454;33808;1106200;1279949;173749
92000;4937;33955;1204771;1435065;230294
92000;4055;33854;1129875;1352661;222786
92000;4654;33941;1082793;1378782;295989
92000;2557;33692;1096868;1316388;219520
92000;5917;33749;1041283;1218771;177488
92000;3036;33872;1017812;1347904;330092
92000;2634;33896;1054028;1238598;184570
92000;4125;33872;1130402;1275445;145043
92000;2677;33855;1130578;1166304;35726
92000;2258;33857;1201089;1348772;147683
92000;3692;33814;1291901;1426712;134811
92000;5998;33858;1073953;1317531;243578
92000;5319;33835;1119447;1232601;113154
92000;2351;33987;1119571;1283440;163869
92000;2930;33822;1170207;1476113;305906
92000;4659;34093;1000592;1194586;193994
92000;5138;33916;1119291;1359722;240431
92000;3143;34042;993346;1191020;197674
92000;4199;33758;1023792;1624487;600695
92000;2956;33914;1178181;1391616;213435
92000;2758;33743;983382;1225851;242469
92000;2883;33867;1115836;1472080;356244
92000;1570;33751;965000;1307404;342404
92000;4358;33891;1023007;1346950;323943
92000;4455;33905;1263221;1465605;202384
92000;4940;33908;1096086;1458399;362313
92000;4198;33865;1185791;1258677;72886
92000;1888;33840;1280044;1635031;354987
92000;3934;33901;1024257;1369362;345105
92000;4651;33938;1081264;1165700;84436
92000;1114;33826;1564586;1619579;54993
92000;3794;33797;1114018;1260851;146833
92000;1354;33975;1138421;1254705;116284
92000;1774;33703;998322;1245953;247631
92000;4430;33835;1212733;1379701;166968
93000;4210;34112;1080356;1249067;168711
93000;4133;34039;1160328;1255996;95668
93000;3035;34284;1165280;1321406;156126
93000;2304;34282;1077178;1319377;242199
93000;2203;34390;1029720;1275293;245573
93000;2115;34158;1187296;1288247;100951
93000;2948;34335;1484729;1635579;150850
93000;4806;34351;1017464;1419392;401928
93000;2842;34353;995559;1349560;354001
93000;3819;34180;1051999;1285294;233295
93000;2029;34114;1120679;1288266;167587
93000;3419;34191;1000156;1259141;258985
93000;3773;34358;1173921;1500243;326322
93000;3520;34190;1151827;1307661;155834
93000;5575;34330;1013743;1336156;322413
93000;4440;34328;1268837;1617761;348924
93000;3875;34151;1085135;1291173;206038
93000;2640;34358;1082858;1295324;212466
93000;4634;34155;1181981;1341240;159259
93000;2040;34074;1115574;1447113;331539
93000;5705;34187;1403299;1547321;144022
93000;1488;34284;1192712;1346636;153924
93000;3610;34256;1221361;1287927;66566
93000;4226;34337;1210231;1455468;245237
93000;3449;34411;1069843;1270890;201047
93000;3723;34149;1127500;1368406;240906
93000;1045;34302;1128826;1406613;277787
93000;1595;34284;1239034;1651696;412662
93000;3293;34321;1074793;1496718;421925
93000;2619;34144;962629;1247239;284610
93000;2308;34208;1161650;1315294;153644
93000;3663;34304;960632;1402946;442314
93000;4826;34073;1041276;1354824;313548
93000;4139;34189;1298538;1328495;29957
93000;3464;34399;1078024;1273944;195920
93000;3740;34225;1514369;1597834;83465
93000;3422;34082;1081313;1201870;120557
93000;3488;34248;1135239;1245426;110187
93000;4101;34223;1021352;1181354;160002
93000;3429;34180;1161460;1479921;318461
93000;3970;34193;1073947;1258321;184374
93000;4079;34171;961240;1246886;285646
93000;3157;34245;1280042;1352273;72231
93000;1001;34277;1133718;1346352;212634
93000;1343;34261;1173358;1350621;177263
93000;3852;34013;1028599;1391780;363181
93000;4209;34292;957957;1578465;620508
93000;3444;34222;1193097;1359571;166474
93000;2546;34240;1005553;1352734;347181
93000;4383;34356;1210812;1391190;180378
94000;4983;34543;1137491;1496140;358649
94000;4442;34659;1065483;1574533;509050
94000;3571;34428;952019;1366138;414119
94000;5104;34500;1000923;1557608;556685
94000;5037;34674;1025933;1335385;309452
94000;3754;34491;1026741;1283930;257189
94000;3352;34637;1093962;1261357;167395
94000;1419;34567;971001;1247685;276684
94000;5397;34595;1085000;1368580;283580
94000;4025;34462;1189197;1283605;94408
94000;1916;34520;1344771;1352900;8129
94000;2952;34431;975784;1262401;286617
94000;1903;34600;981330;1445231;463901
94000;4470;34537;1058031;1291693;233662
94000;4660;34500;1125131;1238396;113265
94000;4068;34625;1030758;1427611;396853
94000;3234;34530;1220642;1468396;247754
94000;2605;34603;1246013;1286559;40546
94000;5055;34645;1273103;1453509;180406
94000;4279;34411;1207045;1368206;161161
94000;2154;34537;1046119;1362239;316120
94000;4563;34587;1035339;1323379;288040
94000;2467;34566;1107936;1492358;384422
94000;3763;34638;1078092;1363432;285340
94000;1973;34735;1172198;1386600;214402
94000;3788;34685;1207344;1234441;27097
94000;3943;34606;1062785;1287265;224480
94000;4976;34493;1139518;1464198;324680
94000;5135;34607;1130736;1160656;29920
94000;4675;34523;1082231;1364165;281934
94000;4457;34736;1035319;1330564;295245
94000;4525;34504;1061232;1462938;401706
94000;1752;34458;1093875;1467401;373526
94000;1932;34517;1049574;1460217;410643
94000;2159;34526;1070415;1259998;189583
94000;5484;34513;1283857;1340769;56912
94000;3822;34548;1134220;1374905;240685
94000;4015;34493;1362992;1478094;115102
94000;1636;34556;1171857;1582134;410277
94000;3011;34673;1211117;1391613;180496
94000;3651;34541;1088010;1257424;169414
94000;1682;34666;985326;1374837;389511
94000;4572;34539;1240006;1369120;129114
94000;4553;34492;1314663;1321702;7039
94000;3243;34606;1066877;1725637;658760
94000;4072;34611;1092663;1592204;499541
94000;3258;34650;1050182;1244511;194329
94000;3342;34603;1266628;1504730;238102
94000;3294;34493;1077679;1548480;470801
94000;2106;34651;1230228;1320673;90445
95000;2716;34978;1048907;1303263;254356
95000;3562;34870;1151814;1563286;411472
95000;2110;35029;1170309;1336641;166332
95000;4976;34910;1062242;1517350;455108
95000;3430;34782;1098211;1373732;275521
95000;4505;34899;1069498;1439442;369944
95000;3288;34833;1088024;1352261;264237
95000;3978;34961;1361222;1433558;72336
95000;2650;34825;1134268;1247524;113256
95000;3299;35106;1141881;1387663;245782
95000;3638;35026;1194708;1442894;248186
95000;5473;34952;970921;1360161;389240
95000;4011;34968;1112387;1377706;265319
95000;4126;34917;1243017;1335869;92852
95000;3314;34987;918715;1313600;394885
95000;3482;35031;1142331;1441986;299655
95000;4657;34866;1016956;1461015;444059
95000;2098;34857;1324569;1335294;10725
95000;2674;34866;954238;1294546;340308
95000;4481;34857;1026015;1392104;366089
95000;2329;34967;1255365;1715157;459792
95000;809;34915;1328440;1396897;68457
95000;5313;34986;1010792;1269039;258247
95000;3657;34965;1102549;1405989;303440
95000;3912;35096;1090848;1642018;551170
95000;4343;34946;1024538;1399252;374714
95000;1321;34953;1034957;1310840;275883
95000;5315;34857;1202687;1522276;319589
95000;4296;34936;1131487;1323996;192509
95000;3054;35011;996785;1571049;574264
95000;2597;34790;1144261;1290379;146118
95000;2913;34898;1123515;1324740;201225
95000;2191;34959;995943;1344595;348652
95000;2078;35099;998140;1524360;526220
95000;3573;34884;1069988;1215044;145056
95000;5447;34884;1230473;1381151;150678
95000;2971;34866;1305424;1445445;140021
95000;3836;34837;1019344;1407671;388327
95000;4021;35043;1192704;1259685;66981
95000;2665;34906;1183656;1302639;118983
95000;2508;34896;1245108;1395886;150778
95000;3315;35149;1142314;1436738;294424
95000;5170;35024;1054820;1295013;240193
95000;3889;34884;1072546;1210781;138235
95000;3906;34857;1109849;1296940;187091
95000;3769;34892;1332122;1769773;437651
95000;5331;35014;1303012;1507127;204115
95000;2036;34884;1108615;1493647;385032
95000;4809;35072;1131030;1377061;246031
95000;3335;34888;1305057;1417704;112647
96000;2189;35225;1303469;1535624;232155
96000;3773;35286;1050009;1315429;265420
96000;1742;35516;1107283;1321217;213934
96000;3158;35275;1065107;1445628;380521
96000;3916;35203;1023758;1333747;309989
96000;1973;35265;1110550;1485934;375384
96000;5589;35358;1125784;1451432;325648
96000;1202;35314;1084709;1378385;293676
96000;2695;35209;1119089;1461032;341943
96000;4503;35364;1017640;1372468;354828
96000;1944;35339;1248069;1255672;7603
96000;3327;35339;1122169;1483714;361545
96000;3846;35202;1571073;1611846;40773
96000;3039;35390;1206729;1275308;68579
96000;4409;35238;1005528;1499413;493885
96000;5341;35305;1235524;1529810;294286
96000;4702;35231;1069874;1304011;234137
96000;2983;35200;1138166;1402752;264586
96000;4654;35386;1125399;1444034;318635
96000;2251;35046;1146351;1325176;178825
96000;4389;35316;1162614;1439400;276786
96000;4428;35482;928857;1511449;582592
96000;2906;35157;1011571;1613607;602036
96000;3412;35439;1264299;1416363;152064
96000;4461;35306;1246332;1371166;124834
96000;6089;35240;1297476;1461415;163939
96000;2943;35339;1122227;1258722;136495
96000;1586;35438;1095913;1415687;319774
96000;2951;35285;1305031;1331800;26769
96000;3598;35352;1119865;1287133;167268
96000;3569;35417;1285111;1446089;160978
96000;2442;35367;1046621;1282612;235991
96000;3144;35127;1374203;1402419;28216
96000;5892;35359;1228835;1597526;368691
96000;3270;35255;1159397;1360984;201587
96000;5060;35266;1008544;1301443;292899
96000;1132;35301;1229821;1410562;180741
96000;5587;35342;1187247;1437271;250024
96000;2568;35513;1079451;1234035;154584
96000;2614;35217;1039231;1448556;409325
96000;1399;35210;1188388;1524237;335849
96000;3099;35329;1225047;1248475;23428
96000;5460;35220;1233162;1502415;269253
96000;3185;35192;1060118;1340743;280625
96000;3981;35349;1235477;1641321;405844
96000;2958;35171;1008393;1713605;705212
96000;4183;35266;1170906;1535345;364439
96000;2134;35397;1162309;1320374;158065
96000;2852;35356;1195299;1460149;264850
96000;1742;35380;1507016;1520698;13682
97000;3930;35660;1062560;1326744;264184
97000;4368;35822;1478093;1494924;16831
97000;3070;35608;1113243;1433355;320112
97000;1874;35611;1150598;1510471;359873
97000;2535;35597;1117926;1311088;193162
97000;1049;35779;1412371;1500385;88014
97000;5145;35798;1110070;1458991;348921
97000;4737;35639;1057953;1449024;391071
97000;2704;35666;1412736;1722762;310026
97000;4154;35754;1225187;1464094;238907
97000;3443;35690;1092123;1332025;239902
97000;4545;35601;1113756;1357179;243423
97000;2203;35719;1167705;1323253;155548
97000;3265;35682;1217099;1514003;296904
97000;2036;35807;1151648;1339378;187730
97000;2886;35991;1251127;1394034;142907
97000;4663;35617;1187712;1345946;158234
97000;1316;35809;1084934;1510541;425607
97000;1441;35795;1277182;1504831;227649
97000;2876;35438;1224580;1525736;301156
97000;2260;35856;1108235;1351444;243209
97000;4261;35606;1198524;1446926;248402
97000;4367;35684;1150896;1540394;389498
97000;4702;35759;1057219;1254794;197575
97000;4747;35766;1025839;1351329;325490
97000;3188;35629;1203183;1402981;199798
97000;2231;35746;1225934;1690631;464697
97000;3762;35603;1390047;1394527;4480
97000;1564;35739;1268547;1589822;321275
97000;1744;35753;958463;1631133;672670
97000;3398;35545;1159783;1425343;265560
97000;4442;35653;1144519;1450283;305764
97000;2381;35757;1266654;1476077;209423
97000;2937;35596;1289109;1388237;99128
97000;5594;35727;1115122;1458060;342938
97000;4269;35618;1340210;1593068;252858
97000;3572;35519;1214248;1383261;169013
97000;3382;35610;1038351;1305281;266930
97000;3784;35648;1230932;1447388;216456
97000;6885;35789;1287544;1351187;63643
97000;3744;35726;1367115;1570357;203242
97000;4216;35597;1141704;1303310;161606
97000;1575;35793;1117519;1545301;427782
97000;2511;35793;1297328;1416310;118982
97000;6337;35730;1158296;1497505;339209
97000;2313;35860;1467286;1503276;35990
97000;3871;35638;983460;1352238;368778
97000;2760;35684;1165401;1606678;441277
97000;2539;35652;1253606;1307865;54259
97000;6115;35585;1093518;1438918;345400
98000;2831;36088;1256987;1364147;107160
98000;2747;36018;1028561;1387037;358476
98000;3849;36073;1262569;1525355;262786
98000;3208;36002;1238973;1554683;315710
98000;4124;36117;1198365;1456913;258548
98000;2841;36067;1114499;1897397;782898
98000;4687;36173;1260044;1650070;390026
98000;3329;36084;1042618;1243362;200744
98000;2830;36119;1164393;1473775;309382
98000;4064;35960;1188170;1512821;324651
98000;2705;36162;1137871;1326549;188678
98000;6097;35999;1083761;1358115;274354
98000;3531;36016;1346007;1384033;38026
98000;4796;36035;1447947;1461058;13111
98000;2741;36017;1051837;1410224;358387
98000;2082;36003;1266864;1566142;299278
98000;1477;36003;1210037;1253519;43482
98000;4048;36146;1208497;1572321;363824
98000;5017;36024;1063670;1275291;211621
98000;2449;35983;1224180;1400323;176143
98000;5587;36025;991680;1231043;239363
98000;3201;36012;1027009;1330447;303438
98000;4997;36011;1233331;1477382;244051
98000;4229;35844;1074083;1323319;249236
98000;4596;35936;1221175;1419801;198626
98000;3565;36005;1084549;1370651;286102
98000;4688;36165;1128636;1568922;440286
98000;1870;35993;1060499;1212068;151569
98000;6065;35896;1227054;1567816;340762
98000;3079;35963;1278529;1556816;278287
98000;5206;36058;1064534;1293111;228577
98000;3382;35993;1189534;1756560;567026
98000;3194;36169;1065382;1368254;302872
98000;4664;36010;1097077;1462538;365461
98000;2892;35925;1092973;1235923;142950
98000;3969;36030;1587239;1624633;37394
98000;1823;36100;1144274;1431028;286754
98000;2461;36063;1121580;1409342;287762
98000;3116;36184;1413101;1430788;17687
98000;2538;36043;1095723;1421052;325329
98000;3296;36137;1103110;1369640;266530
98000;5121;36128;1262041;1340217;78176
98000;3196;36094;1110641;1421623;310982
98000;3070;36134;1047358;1222194;174836
98000;2868;36043;1133054;1405184;272130
98000;2549;36086;1264413;1380806;116393
98000;3587;36066;1094067;1416940;322873
98000;5405;36014;1255471;1407156;151685
98000;2397;36133;1028235;1339683;311448
98000;3541;36124;1331166;1539304;208138
99000;4272;36372;1201733;1429907;228174
99000;3875;36468;1017680;1304616;286936
99000;2855;36214;1072130;1351661;279531
99000;2871;36461;1029474;1446407;416933
99000;2974;36442;1169192;1477166;307974
99000;5774;36471;1299276;1748624;449348
99000;3543;36315;1504441;1698750;194309
99000;4271;36314;1362949;1419458;56509
99000;1692;36535;1259505;1462539;203034
99000;4353;36340;1190225;1376599;186374
99000;2718;36566;1088152;1465460;377308
99000;1184;36273;1138599;1284848;146249
99000;4001;36339;1056997;1627527;570530
99000;1754;36358;1474431;1504569;30138
99000;2240;36336;1092722;1402641;309919
99000;2371;36488;1267736;1467724;199988
99000;3484;36307;1052293;1305112;252819
99000;2906;36476;1138861;1363953;225092
99000;4360;36333;1105808;1600678;494870
99000;3635;36543;1139530;1285096;145566
99000;4078;36455;1416640;1459339;42699
99000;3397;36500;1090536;1407941;317405
99000;4191;36160;1291615;1828677;537062
99000;3884;36344;1107434;1450216;342782
99000;5020;36537;1232914;1455204;222290
99000;2817;36479;1238141;1536651;298510
99000;4600;36588;1061855;1542174;480319
99000;2978;36305;1165636;1403668;238032
99000;2747;36415;1054795;1356851;302056
99000;2002;36387;1283557;1506451;222894
99000;4952;36418;1116327;1444941;328614
99000;2007;36630;1373506;1578863;205357
99000;1956;36474;1171591;1543665;372074
99000;2580;36474;1056999;1378122;321123
99000;1950;36324;977998;1458163;480165
99000;4871;36393;1420535;1613261;192726
99000;2696;36652;1382754;1462200;79446
99000;3341;36369;1204890;1489189;284299
99000;4336;36548;1155012;1588728;433716
99000;2916;36527;1211963;1376460;164497
99000;7190;36516;1249109;1466862;217753
99000;2412;36291;1310165;1461441;151276
99000;2995;36473;1039576;1685726;646150
99000;4242;36249;1179451;1550583;371132
99000;1598;36305;1198440;1361624;163184
99000;2778;36517;1065813;1507949;442136
99000;2806;36462;1212173;1530754;318581
99000;1132;36432;1511648;1612270;100622
99000;4642;36501;1078983;1252111;173128
99000;5670;36368;1084050;1295933;211883
100000;3198;36620;1487850;1644680;156830
100000;4019;36776;1182961;1571013;388052
100000;1503;36806;1108555;1689389;580834
100000;2504;36750;1286911;1351262;64351
100000;3182;36814;1041501;1579648;538147
